Timestamp,PID,ProcessName,Status,Duration,ProcessCPUPercent,ProcessMemoryPercent,OverallSystemCPUUsagePercent,Core0_Percent,Core1_Percent,Core2_Percent,Core3_Percent,Core4_Percent,Core5_Percent,Core6_Percent,Core7_Percent,Core8_Percent,Core9_Percent,Core10_Percent,Core11_Percent,Core12_Percent,Core13_Percent,Core14_Percent,Core15_Percent,TotalSystemMemoryUsedGB
2025-09-03T09:01:24+02:00,42,cpuhp/8,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,712,kworker/u64:5-gfx_0.1.0,Active,,0.17,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,1370,dbus-daemon,Active,,0.10,0.04,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2616,kworker/R-amdgpu_dm_hpd_wq,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,49,idle_inject/10,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,1369,bluetoothd,Active,,0.01,0.04,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,1897,psimon,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2609,kworker/R-amdgpu_dm_hpd_rx_offload_wq,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,191,irq/29-ACPI:Event,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,1462,avahi-daemon,Active,,0.00,0.01,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,282,kworker/9:1H-kblockd,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,4261,gnome-keyring-daemon,Active,,0.01,0.06,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,6658,gnome-terminal-server,Active,,0.69,0.35,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,263,kworker/11:1H-kblockd,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,3533,pipewire,Active,,0.01,0.09,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2619,card2-crtc1,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,4590,ibus-daemon,Active,,0.04,0.09,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,126,kworker/R-kblockd,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2413,run-cups-browse,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2632,kworker/R-sdma0,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,140,kswapd0,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,33,ksoftirqd/4,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,68,migration/1,Active,,0.03,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,163,kworker/R-kstrp,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,1418,systemd-logind,Active,,0.07,0.06,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2635,kworker/R-vcn_enc_0.1,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,5398,crashhelper,Active,,0.00,0.03,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,10,kworker/0:1-events,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,75,ksoftirqd/3,Active,,0.01,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,134,kworker/R-md_bitmap,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2603,kworker/R-amdgpu-reset-dev,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,3579,gvfsd,Active,,0.00,0.05,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,3619,xdg-document-portal,Active,,0.01,0.05,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,4438,dbus-daemon,Active,,0.00,0.03,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,39,ksoftirqd/6,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,7192,gsd-xsettings,Active,,0.39,0.58,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,103,idle_inject/13,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,724,kworker/u64:12-kvfree_rcu_reclaim,Active,,0.20,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,95,kworker/9:0H-events_highpri,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,184,kworker/10:1-cgroup_destroy,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2627,kworker/R-comp_1.3.0,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,6576,kworker/u65:4,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,8926,kworker/0:2,Started,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:24+02:00,2608,kworker/R-amdgpu_dm_hpd_rx_offload_wq,Active,,0.00,0.00,1.06,1.98,0.00,1.01,0.00,1.98,0.00,0.00,0.00,0.00,0.00,0.99,0.99,1.01,0.00,0.00,0.00,3.38
2025-09-03T09:01:56+02:00,191,irq/29-ACPI:Event,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1957,rtkit-daemon,Active,,0.01,0.02,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7288,code,Active,,0.22,0.47,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7559,bash,Active,,0.04,0.03,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,381,irq/49-mmc0,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2624,kworker/R-comp_1.0.0,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,6,kworker/R-kvfree_rcu_reclaim,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,138,kworker/2:1H-kblockd,Active,,0.01,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,188,irq/26-ACPI:Event,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1396,snapd,Active,,0.20,0.26,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7110,code,Active,,4.63,1.75,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,83,kworker/5:0H-events_highpri,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,115,kworker/R-inet_frag_wq,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4373,gcr-ssh-agent,Active,,0.00,0.04,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,85,idle_inject/7,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,163,kworker/R-kstrp,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,397,kworker/7:1-events,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4961,xdg-desktop-portal,Active,,0.01,0.09,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4251,gdm-session-wor,Active,,0.00,0.07,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,23,cpuhp/0,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,150,kworker/R-acpi_thermal_pm,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,413,kworker/4:1-events,Active,,0.02,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1368,avahi-daemon,Active,,0.02,0.03,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2413,run-cups-browse,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4673,evolution-alarm-notify,Active,,0.01,0.41,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4806,gsd-printer,Active,,0.00,0.10,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,383,kworker/u64:3-kvfree_rcu_reclaim,Active,,0.06,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1384,power-profiles-daemon,Active,,0.01,0.07,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,31,idle_inject/4,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,932,kworker/R-cfg80211,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7132,chrome_crashpad_handler,Active,,0.00,0.02,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,27,ksoftirqd/2,Active,,0.02,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1402,accounts-daemon,Active,,0.02,0.06,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1738,cupsd,Active,,0.00,0.08,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2600,kworker/R-vcn_enc_0.0,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,9138,main,Active,,4.36,0.06,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4602,gsd-power,Active,,0.01,0.17,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7112,code,Active,,0.02,0.32,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,240,kworker/3:1H-kblockd,Active,,0.01,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2127,cups-proxyd,Active,,0.03,0.06,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7113,code,Active,,0.02,0.32,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,7135,Xwayland,Active,,3.06,0.86,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,78,cpuhp/5,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,103,idle_inject/13,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,124,khugepaged,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,157,kworker/0:1H-kblockd,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2190,kworker/R-amdgpu_dm_hpd_rx_offload_wq,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4558,gnome-shell-calendar-server,Active,,0.00,0.15,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,29,kworker/2:0H-events_highpri,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1272,systemd-oomd,Active,,0.05,0.05,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4571,dconf-service,Active,,0.00,0.04,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,77,kworker/3:0H-events_highpri,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,142,kworker/R-kthrotld,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2632,kworker/R-sdma0,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,84,cpuhp/7,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,259,kworker/8:1H-kblockd,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,5161,kworker/u65:11-ttm,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,102,cpuhp/13,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,223,kworker/12:1H-kblockd,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4773,ibus-portal,Active,,0.00,0.06,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,40,kworker/6:0-cgroup_destroy,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,1462,avahi-daemon,Active,,0.00,0.01,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2191,kworker/R-amdgpu_dm_hpd_rx_offload_wq,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,187,irq/25-ACPI:Event,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2590,kworker/R-comp_1.1.0,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2609,kworker/R-amdgpu_dm_hpd_rx_offload_wq,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4598,gsd-keyboard,Active,,0.01,0.14,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4640,gsd-sound,Active,,0.00,0.07,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,4285,gdm-wayland-session,Active,,0.00,0.04,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,6526,kworker/u65:2-ttm,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,50,migration/10,Active,,0.03,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,123,ksmd,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2593,kworker/R-comp_1.0.1,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2594,kworker/R-comp_1.1.1,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,51,ksoftirqd/10,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
2025-09-03T09:01:56+02:00,2194,kworker/R-dm_vblank_control_workqueue,Active,,0.00,0.00,2.50,0.00,0.00,0.00,1.96,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.20
